participant_id,age,gender_id,country_id,occupation_id
1360,37,2,10,4
1361,34,2,16,3
1362,41,2,17,5
1363,36,2,7,2
1364,23,1,11,1
1365,49,1,17,3
1366,33,2,7,2
1367,34,1,6,2
1368,23,1,19,2
1369,29,2,19,3
1370,24,2,10,4
1371,32,1,10,1
1372,55,2,7,1
1373,18,2,11,2
1374,18,2,3,4
1375,52,1,18,4
1376,32,2,3,3
1377,26,2,5,1
1378,47,2,13,2
1379,27,2,9,2
1380,56,2,17,4
1381,43,1,4,5
1382,29,2,1,3
1383,60,1,4,4
1384,27,2,3,3
1385,43,1,12,4
1386,38,1,2,4
1387,50,2,4,4
1388,53,1,18,5
1389,35,1,12,1
1390,25,1,1,2
1391,40,2,19,3
1392,26,3,10,4
1393,59,1,1,2
1394,36,1,4,4
1395,30,1,18,1
1396,37,2,6,1
1397,18,1,5,1
1398,23,1,10,4
1399,49,1,13,2
1400,27,2,16,1
1401,22,1,3,3
1402,41,2,17,5
1403,49,1,9,5
1404,43,2,18,5
1405,46,2,15,5
1406,25,1,16,5
1407,18,2,18,5
1408,53,1,18,4
1409,31,1,1,2
1410,31,2,1,3
1411,50,2,5,2
1412,41,1,8,3
1413,40,2,11,1
1414,60,1,7,3
1415,27,1,8,4
1416,46,2,14,1
1417,35,2,19,5
1418,38,2,2,4
1419,53,1,12,4
1420,41,2,15,2
1421,41,2,10,2
1422,47,1,8,1
1423,30,1,17,4
1424,24,2,6,1
1425,22,2,16,5
1426,18,1,19,2
1427,59,1,14,4
1428,21,1,19,5
1429,32,1,15,4
1430,31,1,3,5
1431,38,1,11,3
1432,44,1,5,5
1433,45,1,14,3
1434,28,1,14,2
1435,32,2,10,3
1436,38,2,8,1
1437,32,1,12,5
1438,54,2,9,2
1439,40,1,4,4
1440,43,2,5,5
1441,42,1,17,5
1442,49,2,12,3
1443,37,1,13,3
1444,19,1,14,5
1445,39,2,18,5
1446,27,1,13,1
1447,28,2,1,4
1448,42,2,1,1
1449,49,2,16,1
1450,35,2,3,4
1451,38,3,15,2
1452,55,2,14,4
1453,37,1,19,2
1454,66,2,7,5
1455,41,1,10,1
1456,18,2,18,5
1457,44,1,8,1
1458,39,1,1,3
1459,50,1,4,1
1460,43,2,6,1
1461,33,1,11,1
1462,20,2,8,2
1463,32,2,11,3
1464,24,2,8,2
1465,28,2,1,4
1466,42,2,9,4
1467,55,1,13,3
1468,39,2,9,4
1469,20,2,6,5
1470,40,2,6,2
1471,49,1,1,1
1472,27,1,13,5
1473,33,2,4,1
1474,35,1,15,4
1475,25,1,18,2
1476,42,2,18,4
1477,33,1,8,2
1478,40,1,5,1
1479,24,1,14,1
1480,29,2,12,1
1481,43,2,8,3
1482,30,2,8,4
1483,55,1,15,3
1484,30,1,7,5
1485,37,2,18,3
1486,46,2,8,1
1487,18,1,20,2
1488,18,1,13,4
1489,18,1,4,4
1490,50,1,7,4
1491,28,1,3,5
1492,65,2,2,4
1493,28,2,9,5
1494,37,2,9,1
1495,53,1,17,2
1496,59,2,16,1
1497,59,1,2,3
1498,49,2,2,4
1499,47,2,9,3
1500,42,1,4,5
1501,44,2,14,1
1502,28,2,6,4
1503,25,1,9,5
1504,34,2,8,1
1505,32,1,18,1
1506,29,1,20,5
1507,43,1,16,2
1508,46,1,6,1
1509,36,2,2,4
1510,52,1,6,3
1511,21,2,7,5
1512,32,2,20,2
1513,26,2,13,1
1514,18,2,11,3
1515,34,1,19,2
1516,33,2,9,5
1517,53,1,6,1
1518,42,2,19,1
1519,22,2,13,5
1520,57,1,8,3
1521,49,2,11,3
1522,41,1,13,4
1523,32,2,19,1
1524,23,2,17,5
1525,30,2,20,1
1526,48,1,1,4
1527,57,2,7,4
1528,53,2,15,2
1529,29,2,8,1
1530,21,1,5,5
1531,36,1,13,2
1532,18,1,10,5
1533,38,2,2,4
1534,33,1,19,3
1535,29,1,13,3
1536,18,1,8,5
1537,41,1,5,5
1538,28,1,17,3
1539,20,2,16,2
1540,18,1,17,3
1541,34,1,8,4
1542,56,2,3,1
1543,54,2,12,5
1544,29,1,14,2
1545,27,2,16,4
1546,40,1,11,1
1547,23,2,9,2
1548,38,2,1,5
1549,44,2,18,2
1550,49,2,14,4
1551,33,2,11,3
1552,32,2,19,5
1553,24,1,9,1
1554,25,3,12,5
1555,32,2,8,4
1556,39,1,16,1
1557,45,1,19,4
1558,25,1,12,5
1559,52,1,1,2
1560,31,2,9,4
1561,34,2,6,3
1562,26,2,9,3
1563,18,2,13,5
1564,45,1,14,1
1565,43,2,9,2
1566,31,1,20,1
1567,35,1,13,4
1568,41,1,4,5
1569,18,1,20,2
1570,28,2,18,5
1571,44,1,1,5
1572,19,2,4,5
1573,38,1,16,1
1574,18,1,1,4
1575,40,1,14,4
1576,34,2,19,1
1577,18,1,9,3
1578,48,2,2,2
1579,26,2,3,2
1580,25,1,3,1
1581,37,2,6,5
1582,48,3,20,5
1583,22,2,2,4
1584,35,1,7,1
1585,40,2,16,3
1586,43,1,5,3
1587,37,1,7,2
1588,30,1,7,2
1589,25,2,3,5
1590,36,1,10,5
1591,22,2,12,1
1592,18,2,19,5
1593,40,2,13,5
1594,45,1,7,4
1595,18,2,4,1
1596,22,1,1,2
1597,42,1,13,1
1598,59,2,16,3
1599,35,1,5,5
1600,26,2,20,2
1601,32,1,7,1
1602,51,2,8,2
1603,27,1,4,5
1604,25,2,8,2
1605,29,2,8,2
1606,23,2,19,2
1607,36,2,12,3
1608,54,2,14,4
1609,38,2,10,1
1610,31,2,9,2
1611,31,1,16,3
1612,18,1,17,2
1613,45,1,19,2
1614,34,1,2,4
1615,32,1,4,3
1616,73,1,16,4
1617,38,2,11,3
1618,25,1,9,1
1619,29,2,17,1
1620,48,1,1,4
1621,36,1,20,1
1622,18,2,14,2
1623,46,1,10,1
1624,26,2,6,1
1625,57,2,11,1
1626,47,2,15,2
1627,29,1,5,3
1628,50,1,2,1
1629,35,1,19,1
1630,45,2,3,5
1631,40,1,16,5
1632,24,1,17,3
1633,27,2,1,1
1634,47,1,9,1
1635,30,2,14,3
1636,30,2,19,3
1637,23,2,4,5
1638,40,1,11,2
1639,59,2,2,3
1640,22,2,8,5
1641,35,2,11,4
1642,51,2,1,2
1643,34,2,15,5
1644,40,2,6,3
1645,22,1,19,4
1646,40,2,12,4
1647,32,1,12,3
1648,46,1,5,3
1649,49,2,12,4
1650,66,2,20,2
1651,41,1,3,4
1652,38,2,15,3
1653,37,2,20,2
1654,30,2,6,5
1655,39,1,4,1
1656,31,1,9,1
1657,37,3,13,1
1658,50,1,10,5
1659,22,2,13,5
1660,48,2,12,4
1661,50,2,12,5
1662,33,2,18,5
1663,18,2,10,3
1664,27,2,8,5
1665,50,2,2,3
1666,34,2,4,4
1667,23,2,14,1
1668,28,1,7,2
1669,45,1,2,1
1670,41,3,3,4
1671,32,2,15,2
1672,30,2,17,1
1673,30,2,13,4
1674,23,2,3,4
1675,54,2,1,3
1676,31,1,19,5
1677,49,3,7,3
1678,53,2,8,3
1679,46,2,19,1
1680,29,2,20,4
1681,39,2,9,5
1682,34,2,20,4
1683,24,2,13,2
1684,38,2,6,1
1685,20,2,5,3
1686,49,2,11,5
1687,29,2,3,5
1688,37,2,8,5
1689,38,3,11,2
1690,31,2,2,3
1691,42,1,13,5
1692,29,1,20,4
1693,45,1,8,5
1694,18,1,11,5
1695,36,1,4,5
1696,58,1,16,2
1697,22,2,19,3
1698,26,2,2,4
1699,41,3,5,1
1700,37,1,4,5
1701,39,1,18,3
1702,40,1,19,2
1703,42,1,11,4
1704,48,1,14,3
1705,39,1,19,5
1706,32,1,18,3
1707,43,1,20,2
1708,57,1,11,1
1709,33,1,17,2
1710,23,1,19,1
1711,48,2,8,5
1712,33,2,13,4
1713,18,1,14,2
1714,45,1,8,4
1715,28,2,11,2
1716,33,2,4,4
1717,38,1,14,1
1718,37,1,3,3
1719,43,1,3,3
1720,29,1,2,1
1721,41,2,8,1
1722,31,2,8,5
1723,43,2,2,2
1724,42,1,4,4
1725,23,2,20,1
1726,48,1,9,4
1727,28,1,6,2
1728,44,1,17,4
1729,39,1,11,3
1730,57,2,12,5
1731,32,1,3,2
1732,30,2,1,2
1733,34,2,5,5
1734,31,2,13,2
1735,44,2,10,5
1736,18,1,18,1
1737,22,1,8,1
1738,22,2,15,4
1739,46,2,3,3
1740,55,1,16,3
1741,33,1,6,2
1742,32,2,20,2
1743,35,1,18,4
1744,48,1,19,3
1745,23,1,6,1
1746,37,2,19,1
1747,46,1,16,5
1748,41,1,15,1
1749,37,1,4,3
1750,47,1,7,5
1751,18,1,1,2
1752,43,2,7,4
1753,27,1,6,3
1754,18,1,17,1
1755,41,1,19,5
1756,51,2,17,1
1757,33,2,6,2
1758,46,1,15,1
1759,54,1,16,1
1760,50,2,6,4
1761,54,1,5,1
1762,43,2,10,4
1763,35,3,17,5
1764,18,1,15,2
1765,32,2,10,4
1766,24,1,15,1
1767,61,1,14,5
1768,32,2,8,4
1769,36,1,8,4
1770,41,2,17,5
1771,35,1,7,2
1772,55,2,3,5
1773,27,2,19,2
1774,37,2,13,2
1775,26,2,14,1
1776,19,1,6,4
1777,27,2,18,5
1778,34,2,15,2
1779,29,1,16,5
1780,26,1,1,4
1781,18,1,20,5
1782,34,1,20,3
1783,18,1,19,5
1784,44,2,1,2
1785,35,2,4,1
1786,18,1,8,3
1787,31,2,5,1
1788,25,2,17,1
1789,38,2,7,4
1790,51,2,8,1
1791,18,1,12,1
1792,36,1,5,5
1793,33,1,11,3
1794,43,1,1,3
1795,37,2,20,5
1796,25,2,10,2
1797,31,3,2,3
1798,25,2,13,3
1799,47,2,6,3
1800,35,1,14,4
1801,57,1,7,3
1802,34,2,12,2
1803,26,1,8,3
1804,18,3,5,2
1805,18,2,7,3
1806,18,1,20,2
1807,38,2,4,5
1808,41,1,4,3
1809,18,1,17,2
1810,45,1,13,4
1811,29,2,18,4
1812,36,2,4,5
1813,54,2,12,1
1814,45,1,8,4
1815,31,2,17,3
1816,24,2,14,5
1817,18,2,15,2
1818,26,2,18,2
1819,32,2,9,2
1820,23,1,14,2
1821,33,2,18,3
1822,35,2,19,4
1823,32,1,11,2
1824,27,1,10,3
1825,37,2,18,5
1826,40,2,12,3
1827,21,1,2,5
1828,51,2,18,4
1829,33,1,4,2
1830,35,2,10,1
1831,43,2,6,5
1832,37,2,10,1
1833,46,1,19,3
1834,38,1,10,3
1835,27,2,6,1
1836,39,1,1,4
1837,21,2,4,2
1838,36,2,10,3
1839,34,1,2,1
1840,32,2,17,1
1841,33,1,5,5
1842,18,1,12,1
1843,28,1,9,1
1844,36,1,8,5
1845,36,2,8,5
1846,22,2,13,3
1847,50,2,9,4
1848,24,2,6,3
1849,46,1,17,4
1850,40,2,15,2
1851,27,1,9,5
1852,56,2,2,3
1853,20,1,12,5
1854,46,1,4,5
1855,47,1,12,4
1856,26,2,5,1
1857,51,1,3,1
1858,31,2,18,5
1859,38,2,10,3
1860,38,2,6,3
1861,33,1,6,4
1862,44,2,18,2
1863,44,1,2,3
1864,18,3,19,2
1865,50,2,13,5
1866,18,2,14,4
1867,47,1,8,4
1868,48,2,4,5
1869,21,1,20,5
1870,30,2,16,2
1871,21,1,8,3
1872,32,2,2,3
1873,31,2,2,1
1874,44,1,3,2
1875,50,2,11,4
1876,51,2,20,2
1877,28,2,17,2
1878,32,2,10,5
1879,18,1,10,5
1880,25,1,14,5
1881,46,1,12,5
1882,54,1,1,5
1883,20,2,1,2
1884,27,2,20,5
1885,34,1,16,3
1886,38,1,15,3
1887,25,2,19,1
1888,40,2,8,3
1889,29,1,16,1
1890,34,1,13,3
1891,41,1,2,4
1892,35,2,12,1
1893,29,1,6,2
1894,33,2,5,5
1895,33,2,11,1
1896,30,1,2,3
1897,31,2,7,2
1898,54,2,6,3
1899,41,3,5,2
1900,31,1,5,3
1901,43,1,8,5
1902,30,2,14,4
1903,49,2,19,3
1904,39,1,7,3
1905,33,1,16,1
1906,40,1,6,5
1907,18,2,11,2
1908,21,2,11,1
1909,20,3,10,5
1910,36,1,19,5
1911,55,2,17,1
1912,61,2,16,2
1913,42,2,4,4
1914,41,2,14,1
1915,18,2,17,3
1916,28,2,19,4
1917,25,1,9,2
1918,27,2,2,2
1919,32,3,10,1
1920,29,2,2,1
1921,18,1,20,4
1922,43,2,3,4
1923,22,1,17,3
1924,37,3,4,3
1925,59,1,18,3
1926,23,1,6,4
1927,18,2,2,5
1928,31,1,5,4
1929,48,1,19,3
1930,58,3,11,5
1931,20,2,6,3
1932,40,3,17,5
1933,29,2,5,2
1934,33,2,13,4
1935,66,2,8,2
1936,18,2,6,1
1937,38,1,5,2
1938,40,1,8,2
1939,48,1,17,1
1940,36,1,5,4
1941,38,1,7,3
1942,30,1,9,4
1943,38,2,9,3
1944,30,1,17,1
1945,42,1,8,5
1946,30,1,4,1
1947,39,1,2,4
1948,34,1,10,5
1949,48,2,5,1
1950,34,2,1,4
1951,18,1,8,5
1952,50,1,9,4
1953,24,1,15,1
1954,27,2,4,2
1955,27,2,11,2
1956,51,1,9,1
1957,18,2,2,3
1958,72,1,14,4
1959,47,2,15,1
1960,37,2,11,2
1961,34,1,5,4
1962,38,2,2,3
1963,41,1,10,2
1964,42,1,1,5
1965,41,2,4,3
1966,36,1,18,4
1967,32,1,13,2
1968,33,2,9,4
1969,32,2,14,2
1970,48,2,7,2
1971,42,1,12,5
1972,18,1,18,5
1973,42,1,15,2
1974,37,1,5,5
1975,34,1,11,5
1976,30,1,13,3
1977,48,1,2,5
1978,46,2,19,3
1979,25,1,16,1
1980,39,1,8,3
1981,23,1,11,3
1982,18,1,17,2
1983,27,2,5,1
1984,45,1,15,1
1985,46,2,3,4
1986,41,1,13,1
1987,43,2,5,4
1988,41,1,17,4
1989,27,1,10,3
1990,40,1,13,3
1991,44,2,8,2
1992,44,3,13,2
1993,49,1,20,5
1994,43,1,3,4
1995,39,2,6,5
1996,47,1,13,2
1997,34,2,7,1
1998,24,1,20,5
1999,33,2,1,2
2000,26,1,1,3
2001,26,1,3,4
2002,33,2,17,5
2003,25,1,20,2
2004,31,1,7,5
2005,18,2,1,5
2006,37,1,3,2
2007,35,2,15,2
2008,25,2,7,4
2009,42,2,16,5
2010,46,1,10,1
2011,18,2,6,5
2012,25,1,6,3
2013,25,1,6,2
2014,23,2,16,3
2015,44,1,18,3
2016,32,2,19,5
2017,31,1,15,5
2018,18,2,12,5
2019,42,2,17,5
2020,20,1,7,4
2021,35,1,3,3
2022,38,2,16,1
2023,51,1,20,4
2024,19,2,1,3
2025,18,1,18,2
2026,37,1,12,5
2027,56,2,2,5
2028,49,2,15,5
2029,37,2,12,3
2030,29,2,9,2
2031,44,2,12,2
2032,23,1,10,4
2033,40,3,5,4
2034,41,2,10,3
2035,47,1,1,4
2036,68,1,5,4
2037,39,1,9,5
2038,28,1,10,4
2039,34,1,4,4
2040,18,2,1,4
2041,26,2,5,3
2042,30,2,17,4
2043,28,2,3,1
2044,36,2,1,1
2045,25,1,16,4
2046,48,2,20,1
2047,35,1,11,5
2048,34,2,2,3
2049,31,1,4,4
2050,36,1,13,1
2051,44,2,15,5
2052,24,2,1,5
2053,27,1,3,4
2054,31,2,16,5
2055,18,2,17,5
2056,25,2,18,4
2057,29,1,10,1
2058,45,1,13,2
2059,38,1,2,3
2060,37,1,14,4
2061,45,1,6,1
2062,33,1,11,5
2063,39,1,17,2
2064,33,2,20,5
2065,38,2,3,2
2066,28,1,14,2
2067,18,1,2,1
2068,33,2,5,4
2069,52,2,12,1
2070,46,1,11,4
2071,46,1,3,1
2072,49,2,13,2
2073,36,1,15,1
2074,37,1,10,3
2075,27,1,11,4
2076,31,2,9,4
2077,42,2,8,1
2078,49,2,16,2
2079,33,2,19,2
2080,29,1,13,5
2081,35,2,19,1
2082,42,3,15,5
2083,18,2,15,2
2084,18,2,10,5
2085,28,1,4,4
2086,20,1,10,4
2087,28,2,19,3
2088,33,1,2,4
2089,29,1,11,3
2090,52,1,11,2
2091,38,1,10,3
2092,38,2,9,1
2093,42,1,4,1
2094,21,1,5,4
2095,47,2,12,3
2096,34,2,12,1
2097,43,1,5,3
2098,22,2,11,2
2099,18,2,6,5
2100,44,3,18,1
2101,39,2,18,3
2102,24,2,19,1
2103,24,1,17,1
2104,48,1,10,2
2105,20,2,5,1
2106,54,1,8,5
2107,24,1,17,1
2108,42,1,1,2
2109,31,2,7,4
2110,42,2,13,2
2111,28,2,12,2
2112,33,1,17,3
2113,35,1,14,3
2114,22,1,13,4
2115,43,1,8,5
2116,28,1,1,1
2117,32,2,4,2
2118,23,1,4,4
2119,18,1,18,5
2120,32,1,7,1
2121,63,2,11,3
2122,44,1,10,4
2123,34,2,20,2
2124,31,2,2,4
2125,35,1,16,1
2126,41,1,14,2
2127,20,2,14,2
2128,48,1,17,5
2129,43,2,15,2
2130,43,2,16,1
2131,40,2,1,1
2132,35,1,11,1
2133,43,1,2,2
2134,42,1,2,3
2135,30,1,14,4
2136,28,2,8,1
2137,36,2,7,5
2138,53,1,9,5
2139,20,2,14,2
2140,18,1,14,2
2141,36,1,11,5
2142,35,1,2,2
2143,37,2,16,5
2144,37,2,4,4
2145,32,1,7,3
2146,52,2,17,1
2147,18,1,17,4
2148,25,2,4,2
2149,33,2,4,4
2150,18,2,18,3
2151,32,2,19,5
2152,54,1,14,5
2153,35,2,20,5
2154,37,2,5,2
2155,19,2,4,3
2156,27,2,19,3
2157,30,2,9,2
2158,31,2,13,1
2159,50,1,17,5
2160,41,1,5,4
2161,21,1,9,4
2162,37,1,6,4
2163,40,2,7,1
2164,48,1,19,2
2165,53,1,6,2
2166,22,2,14,5
2167,25,1,7,1
2168,19,2,9,4
2169,32,2,9,2
2170,40,1,5,1
2171,46,2,8,3
2172,34,2,5,1
2173,31,2,9,5
2174,36,2,20,4
2175,24,2,12,2
2176,60,1,6,2
2177,18,1,8,3
2178,37,1,14,3
2179,59,2,4,3
2180,35,3,5,5
2181,32,1,6,4
2182,30,2,2,3
2183,32,1,16,4
2184,51,1,16,4
2185,18,1,8,3
2186,53,2,18,4
2187,18,2,9,2
2188,31,1,17,4
2189,29,1,19,4
2190,42,1,16,2
2191,18,1,11,2
2192,40,1,19,1
2193,59,2,3,1
2194,18,1,19,3
2195,37,2,7,5
2196,27,1,14,4
2197,40,1,2,4
2198,35,2,16,5
2199,27,1,20,3
2200,40,2,13,4
2201,56,2,11,1
2202,32,2,16,4
2203,43,2,7,2
2204,19,2,8,4
2205,23,2,20,4
2206,40,1,18,2
2207,52,1,3,1
2208,39,1,4,2
2209,31,2,6,5
2210,34,1,11,1
2211,19,1,20,4
2212,42,2,6,2
2213,45,1,5,2
2214,29,2,4,1
2215,29,1,6,2
2216,38,2,19,5
2217,29,2,15,3
2218,34,1,20,4
2219,60,2,12,5
2220,32,2,3,2
2221,30,1,4,3
2222,27,1,14,4
2223,43,1,12,5
2224,32,2,19,1
2225,27,2,8,4
2226,50,1,17,1
2227,52,2,2,4
2228,27,2,15,2
2229,18,1,14,5
2230,47,2,14,4
2231,26,2,18,1
2232,44,2,1,4
2233,18,2,20,4
2234,45,2,16,4
2235,20,2,11,2
2236,43,2,11,5
2237,35,1,5,3
2238,23,1,5,4
2239,30,2,9,4
2240,43,1,4,2
2241,36,2,10,1
2242,42,2,17,3
2243,58,2,7,3
2244,18,1,7,3
2245,54,1,17,2
2246,36,1,17,3
2247,24,2,9,1
2248,19,2,4,5
2249,32,1,3,3
2250,46,2,19,4
2251,33,1,15,1
2252,53,1,9,1
2253,18,1,2,3
2254,34,1,10,4
2255,19,1,11,1
2256,39,1,17,2
2257,45,1,18,3
2258,29,2,12,4
2259,18,1,1,5
2260,37,2,17,1
2261,40,2,4,5
2262,39,2,1,4
2263,49,2,6,2
2264,22,1,9,4
2265,43,1,3,5
2266,49,2,9,4
2267,18,2,18,4
2268,38,1,16,1
2269,28,1,15,4
2270,34,1,2,2
2271,39,2,4,1
2272,29,1,9,2
2273,26,2,16,5
2274,35,2,14,4
2275,21,2,13,3
2276,21,2,10,4
2277,43,2,12,3
2278,21,3,19,1
2279,42,2,16,5
2280,40,2,14,3
2281,18,2,8,4
2282,26,2,7,4
2283,49,1,13,4
2284,23,2,8,5
2285,29,1,14,3
2286,40,2,12,3
2287,44,1,2,5
2288,31,1,6,2
2289,27,1,11,1
2290,52,1,19,5
2291,55,1,2,4
2292,46,2,1,2
2293,36,1,11,3
2294,25,1,17,1
2295,25,1,19,4
2296,41,2,13,4
2297,40,2,18,4
2298,51,1,13,5
2299,42,2,3,3
2300,18,2,19,2
2301,47,2,1,1
2302,23,1,20,4
2303,30,3,8,5
2304,38,1,3,5
2305,58,2,15,1
2306,72,2,19,2
2307,42,2,8,5
2308,32,1,9,5
2309,41,1,3,3
2310,45,2,16,3
2311,31,1,4,2
2312,56,1,20,1
2313,37,2,11,4
2314,40,2,18,5
2315,42,3,7,4
2316,40,2,12,4
2317,45,1,12,4
2318,27,2,17,2
2319,28,1,7,1
2320,21,1,5,1
2321,40,1,11,3
2322,44,1,7,4
2323,40,1,9,4
2324,55,1,16,5
2325,34,2,8,2
2326,43,2,5,4
2327,21,1,3,2
2328,30,1,7,3
2329,43,2,5,2
2330,45,2,14,1
2331,31,1,13,2
2332,34,2,20,4
2333,18,1,12,4
2334,30,1,6,4
2335,45,1,2,4
2336,41,2,10,2
2337,41,2,9,4
2338,35,2,7,1
2339,35,2,12,5
2340,27,1,15,4
2341,43,1,19,3
2342,40,2,11,5
2343,40,2,8,2
2344,28,2,13,1
2345,18,3,2,1
2346,48,2,9,3
2347,29,1,6,4
2348,24,1,6,3
2349,43,1,13,4
2350,30,1,18,4
2351,47,2,16,1
2352,42,1,4,1
2353,43,2,19,4
2354,18,1,9,1
2355,49,2,15,1
2356,38,1,17,1
2357,30,2,9,4
2358,36,1,13,4
2359,18,2,6,5
2360,39,1,2,1
2361,22,2,10,4
2362,18,2,13,1
2363,18,1,10,5
2364,48,1,17,5
2365,27,2,12,2
2366,53,1,5,4
2367,28,1,10,5
2368,18,1,6,4
2369,21,2,18,4
2370,49,2,19,1
2371,33,1,18,4
2372,28,2,15,1
2373,36,1,2,1
2374,41,2,13,1
2375,48,2,1,3
2376,52,1,2,4
2377,30,1,9,5
2378,19,1,9,4
2379,30,2,13,2
2380,38,2,14,4
2381,23,2,18,3
2382,23,1,13,2
2383,39,1,10,2
2384,34,1,15,1
2385,35,2,17,5
2386,25,1,7,2
2387,32,2,6,3
2388,23,1,19,5
2389,45,2,7,4
2390,47,1,5,3
2391,18,2,5,5
2392,23,2,12,3
2393,18,2,9,2
2394,27,2,15,1
2395,33,2,14,1
2396,18,2,5,5
2397,23,2,5,1
2398,22,1,10,2
2399,37,2,8,3
2400,35,1,1,1
2401,26,2,19,2
2402,37,1,16,3
2403,28,1,10,2
2404,31,2,4,5
2405,55,1,3,3
2406,51,2,12,3
2407,19,1,11,2
2408,44,1,8,1
2409,44,2,14,5
2410,21,2,2,1
2411,44,2,13,4
2412,53,2,14,5
2413,21,1,2,5
2414,23,2,1,2
2415,47,2,12,2
2416,38,2,17,5
2417,41,2,8,5
2418,39,2,7,3
2419,39,1,2,1
2420,19,2,5,2
2421,47,1,16,3
2422,49,2,4,4
2423,32,2,13,5
2424,34,1,18,2
2425,18,2,8,5
2426,41,2,8,3
2427,41,1,2,5
2428,34,1,6,5
2429,48,2,4,3
2430,30,1,18,1
2431,41,1,10,3
2432,22,2,1,5
2433,34,2,10,1
2434,32,2,8,3
2435,37,2,18,3
2436,30,1,16,2
2437,33,1,8,3
2438,44,1,9,5
2439,29,2,16,2
2440,18,2,1,1
2441,55,1,12,2
2442,51,2,5,4
2443,19,1,6,1
2444,43,1,16,4
2445,28,1,10,5
2446,38,2,9,1
2447,38,2,2,1
2448,32,1,5,2
2449,25,1,12,4
2450,26,1,12,4
2451,24,2,1,2
2452,25,1,20,2
2453,34,1,4,2
2454,26,2,6,2
2455,43,1,6,3
2456,52,1,5,2
2457,28,2,8,2
2458,37,2,16,2
2459,40,1,12,3
2460,40,2,3,5
2461,35,1,14,5
2462,43,2,19,2
2463,40,2,6,1
2464,20,3,7,3
2465,45,1,3,2
2466,45,2,11,3
2467,25,1,12,3
2468,35,2,1,5
2469,43,2,1,4
2470,32,2,1,4
2471,47,2,10,4
2472,63,1,13,2
2473,25,1,4,4
2474,18,3,12,2
2475,38,1,19,1
2476,43,2,19,5
2477,32,1,7,1
2478,52,3,16,2
2479,18,1,6,1
2480,43,1,17,4
2481,27,1,1,1
2482,55,2,17,3
2483,58,1,12,3
2484,25,1,14,5
2485,28,1,7,1
2486,45,2,7,2
2487,30,1,2,5
2488,34,1,5,4
2489,35,2,19,4
2490,18,1,5,3
2491,34,2,18,5
2492,26,2,9,4
2493,29,2,9,1
2494,52,1,4,5
2495,19,2,14,1
2496,44,1,9,1
2497,31,2,7,1
2498,31,2,19,5
2499,44,2,2,5
2500,39,2,5,3
2501,41,1,9,5
2502,46,1,8,2
2503,31,2,20,5
2504,27,2,1,3
2505,21,1,13,5
2506,25,2,14,2
2507,70,1,3,5
2508,49,1,14,3
2509,18,2,19,2
2510,19,2,10,3
2511,40,1,1,4
2512,41,2,3,1
2513,41,2,17,3
2514,31,2,4,4
2515,33,1,7,5
2516,38,1,8,2
2517,36,2,12,3
2518,18,1,5,2
2519,32,2,4,4
2520,24,1,19,3
2521,37,2,20,5
2522,70,1,15,5
2523,39,1,9,5
2524,31,2,16,1
2525,46,2,2,5
2526,40,2,8,1
2527,40,2,4,3
2528,42,2,16,3
2529,59,1,1,4
2530,21,1,16,4
2531,40,2,5,2
2532,23,1,16,3
2533,41,1,20,2
2534,23,1,5,4
2535,29,2,4,2
2536,31,2,19,4
2537,46,2,20,1
2538,46,2,3,4
2539,20,1,9,3
2540,35,1,10,3
2541,26,2,15,1
2542,19,2,9,1
2543,32,1,17,4
2544,31,1,10,3
2545,64,1,8,4
2546,40,2,4,4
2547,18,1,9,1
2548,28,1,2,4
2549,47,1,12,4
2550,60,2,17,1
2551,18,2,11,1
2552,18,2,6,5
2553,57,1,15,4
2554,39,1,7,5
2555,24,3,9,1
2556,41,1,14,3
2557,18,2,9,5
2558,35,2,13,2
2559,38,2,2,2
2560,46,2,4,5
2561,22,1,2,2
2562,36,1,2,3
2563,23,2,4,4
2564,38,1,9,3
2565,24,1,18,2
2566,30,2,10,4
2567,23,2,11,2
2568,42,2,16,5
2569,45,2,17,3
2570,32,1,13,4
2571,35,2,10,1
2572,18,2,7,3
2573,31,3,13,1
2574,34,1,3,5
2575,66,2,15,2
2576,21,1,16,5
2577,52,2,1,1
2578,46,2,10,4
2579,38,1,10,5
2580,56,2,15,2
2581,39,1,13,4
2582,39,2,13,4
2583,34,2,7,2
2584,49,1,4,4
2585,48,2,17,3
2586,27,1,18,4
2587,19,1,5,1
2588,32,1,3,3
2589,25,1,11,5
2590,34,2,14,4
2591,49,1,10,2
2592,29,1,20,3
2593,34,1,6,4
2594,35,1,18,1
2595,45,1,8,4
2596,18,2,20,4
2597,27,1,11,3
2598,37,2,14,1
2599,49,2,5,4
2600,29,1,7,3
2601,18,2,10,2
2602,42,2,1,4
2603,27,2,6,5
2604,20,1,12,2
2605,27,2,16,4
2606,32,1,13,2
2607,27,2,18,5
2608,18,2,10,2
2609,45,2,19,4
2610,50,1,3,5
2611,42,2,16,1
2612,21,1,3,3
2613,32,1,8,3
2614,34,1,15,4
2615,42,1,2,3
2616,43,2,9,3
2617,26,1,10,4
2618,35,1,16,4
2619,40,1,12,2
2620,52,1,20,3
2621,43,1,12,2
2622,44,3,14,3
2623,36,2,10,3
2624,51,1,11,1
2625,39,1,20,3
2626,24,1,8,4
2627,51,2,15,3
2628,43,1,6,5
2629,29,1,5,1
